0.000100	8.62368115163423	-15.26624756964516
0.000200	5.98343447048767	-11.34133846080966
0.000300	4.85883618838773	-9.32559591709681
0.000500	3.67341144660527	-7.25848635974203
0.000700	3.15061160290351	-6.18040183918155
0.000900	2.74705801768691	-5.45141535589604
0.001200	2.28332491143754	-4.49613169546257
0.001500	2.21470164625782	-4.41176712082127
0.001800	1.93626323095582	-3.63194749791536
0.002200	1.73773976170411	-3.56753319704814
0.002700	1.54321000727904	-2.68917788015331
0.003300	1.29818701437209	-2.27101742573312
0.004000	1.17400360900418	-2.47561932705945
0.004700	0.93614175365503	-1.60467915189135
0.005600	0.93345997161354	-1.76543745999116
0.006700	0.78539717101028	-1.31086576235859
0.007900	0.94225639245180	-1.74111552064267
0.009300	0.76592577538634	-1.82599630754355
0.011000	0.65492732055609	-1.97546488718763
0.012900	0.57565874506313	-0.62407214389201
0.015200	0.60086284008413	-1.95788406699614
0.017800	0.37468243339131	-0.89257213203788
0.020900	0.39694189184313	-0.84655387606335
0.024400	0.43353248409614	-0.67716131674423
0.028600	0.29983537546146	0.29514547128917
0.033500	0.20008695207194	-0.86275698457844
0.039100	0.23774432756013	-0.64642415786049
0.045700	0.15253431935477	-0.08791097448451
0.053400	0.10338858789071	-0.98711147229510
0.062400	0.14113400790568	-1.28261321087111
0.072900	0.17231133302548	-0.14031424284063
0.085100	0.13992922382744	-2.26012132379221
0.099300	0.01087864437257	2.03275461034616
0.115900	-0.02437581560357	0.04281842349320
0.135300	0.02188892876104	-1.16346059428900
0.157800	0.03412526124726	1.40277228881451
0.184100	-0.00984938296575	-0.56451599128678
0.214800	0.00000000000000	0.96595607786529
0.250500	-0.01197060597399	-0.41604339747505
0.292200	-0.04405819170251	1.71327858500412
0.340800	0.01298753206152	2.81441260692237
0.397400	-0.00238998298271	-0.67996621872284
0.463500	-0.20472106054987	0.70985479843296
0.540500	0.00966717497825	0.90678527310540
0.630300	-0.01082325814774	1.65930524582803
0.735000	-0.17891522088519	5.45265484746723
0.857000	0.00000000000000	1.46033001234571
0.999300	0.00000000000000	-1.72366132034205
1.165200	0.00000000000000	-3.80426105976545
1.358700	0.00000000000000	2.99438469106219
1.584200	-0.00365400343247	-11.01881461993817
1.847200	0.00000000000000	-8.13056965156994
2.153800	0.00000000000000	-4.02067951803231
2.511200	0.00000000000000	1.29985371392267
2.928000	0.00000000000000	2.78459471582687
3.413900	0.00000000000000	14.28015062236126
3.980400	0.00000000000000	0.16749571997631
4.640900	0.00000000000000	5.78059170783164
5.411000	0.00000000000000	11.94989055604981
6.308900	0.00000000000000	-0.75543168912945
7.355700	0.00000000000000	2.96496994290095
8.576300	0.00000000000000	7.75837038428150
9.999300	0.00000000000000	-14.37031053509878
